Id,Class
9004,0.217578
9005,0.058871
9006,0.058201
9007,0.063890
9008,0.022410
9009,0.042579
9010,0.046588
9011,0.681125
9012,0.098113
9013,0.037324
9014,0.053180
9015,0.485266
9016,0.036835
9017,0.052608
9018,0.051081
9019,0.051338
9020,0.073049
9021,0.056713
9022,0.472207
9023,0.036574
9024,0.229942
9025,0.017853
9026,0.055703
9027,0.035382
9028,0.108334
9029,0.052983
9030,0.488585
9031,0.022404
9032,0.045424
9033,0.051378
9034,0.089660
9035,0.141041
9036,0.254938
9037,0.071318
9038,0.070967
9039,0.275434
9040,0.060770
9041,0.080327
9042,0.056178
9043,0.058396
9044,0.033490
9045,0.035203
9046,0.038554
9047,0.078749
9048,0.088747
9049,0.029571
9050,0.028428
9051,0.498287
9052,0.090724
9053,0.032949
9054,0.039636
9055,0.049545
9056,0.063260
9057,0.060277
9058,0.034687
9059,0.033859
9060,0.045933
9061,0.036689
9062,0.051300
9063,0.055868
9064,0.062460
9065,0.067582
9066,0.034328
9067,0.049562
9068,0.063494
9069,0.034738
9070,0.048440
9071,0.143112
9072,0.029270
9073,0.069445
9074,0.093667
9075,0.062831
9076,0.065708
9077,0.036574
9078,0.102453
9079,0.059144
9080,0.060278
9081,0.040677
9082,0.036978
9083,0.038847
9084,0.295258
9085,0.051295
9086,0.111151
9087,0.089941
9088,0.020954
9089,0.059625
9090,0.073820
9091,0.162957
9092,0.119465
9093,0.310861
9094,0.539719
9095,0.058282
9096,0.027372
9097,0.038398
9098,0.054091
9099,0.060736
9100,0.077269
9101,0.043907
9102,0.053589
9103,0.034810
9104,0.085615
9105,0.070846
9106,0.135570
9107,0.033625
9108,0.037348
9109,0.093478
9110,0.026375
9111,0.743473
9112,0.049182
9113,0.084719
9114,0.035782
9115,0.072736
9116,0.049918
9117,0.055778
9118,0.029929
9119,0.042405
9120,0.679340
9121,0.019706
9122,0.074205
9123,0.033838
9124,0.092162
9125,0.670435
9126,0.042150
9127,0.051445
9128,0.066780
9129,0.051071
9130,0.036864
9131,0.125048
9132,0.029010
9133,0.064709
9134,0.090315
9135,0.061935
9136,0.062133
9137,0.025358
9138,0.075712
9139,0.062431
9140,0.064454
9141,0.415008
9142,0.662145
9143,0.035729
9144,0.111093
9145,0.037842
9146,0.116459
9147,0.027674
9148,0.059126
9149,0.130537
9150,0.563151
9151,0.385019
9152,0.159450
9153,0.055147
9154,0.040273
9155,0.089135
9156,0.040933
9157,0.034332
9158,0.025582
9159,0.053900
9160,0.629994
9161,0.706637
9162,0.053863
9163,0.082538
9164,0.071350
9165,0.061621
9166,0.084507
9167,0.028668
9168,0.082866
9169,0.042564
9170,0.085453
9171,0.038239
9172,0.024239
9173,0.050913
9174,0.060908
9175,0.093667
9176,0.040045
9177,0.047261
9178,0.028534
9179,0.265219
9180,0.044248
9181,0.046524
9182,0.106155
9183,0.022148
9184,0.045431
9185,0.025175
9186,0.149852
9187,0.038942
9188,0.043054
9189,0.068191
9190,0.061537
9191,0.033391
9192,0.079381
9193,0.050471
9194,0.023607
9195,0.063648
9196,0.088974
9197,0.050063
9198,0.627574
9199,0.029009
9200,0.049241
9201,0.092919
9202,0.041502
9203,0.114551
9204,0.027437
9205,0.044462
9206,0.046888
9207,0.296071
9208,0.067924
9209,0.066620
9210,0.690458
9211,0.123838
9212,0.052636
9213,0.089297
9214,0.048096
9215,0.052939
9216,0.024084
9217,0.053899
9218,0.040683
9219,0.037885
9220,0.073863
9221,0.043312
9222,0.037148
9223,0.098957
9224,0.033859
9225,0.122637
9226,0.039632
9227,0.037175
9228,0.375947
9229,0.045636
9230,0.034040
9231,0.041964
9232,0.073905
9233,0.054745
9234,0.050452
9235,0.061596
9236,0.050258
9237,0.048498
9238,0.026007
9239,0.033611
9240,0.039472
9241,0.311137
9242,0.105822
9243,0.044335
9244,0.077159
9245,0.424378
9246,0.055289
9247,0.046313
9248,0.076079
9249,0.070180
9250,0.117421
9251,0.051772
9252,0.040394
9253,0.076472
9254,0.044105
9255,0.321539
9256,0.026180
9257,0.029504
9258,0.069785
9259,0.034418
9260,0.076347
9261,0.019965
9262,0.038966
9263,0.279792
9264,0.037232
9265,0.040242
9266,0.035794
9267,0.105704
9268,0.084672
9269,0.029052
9270,0.100667
9271,0.052033
9272,0.073494
9273,0.071806
9274,0.040949
9275,0.044568
9276,0.048740
9277,0.071206
9278,0.029981
9279,0.248076
9280,0.059593
9281,0.046508
9282,0.209665
9283,0.031474
9284,0.033005
9285,0.030095
9286,0.048723
9287,0.046434
9288,0.035960
9289,0.036446
9290,0.013874
9291,0.322649
9292,0.055091
9293,0.183762
9294,0.706346
9295,0.066150
9296,0.076005
9297,0.578863
9298,0.178397
9299,0.019744
9300,0.039538
9301,0.051057
9302,0.028736
9303,0.084959
9304,0.065117
9305,0.117920
9306,0.077944
9307,0.073761
9308,0.050954
9309,0.055085
9310,0.038991
9311,0.028480
9312,0.089836
9313,0.053867
9314,0.074578
9315,0.023771
9316,0.039375
9317,0.049359
9318,0.138078
9319,0.031256
9320,0.049732
9321,0.040949
9322,0.033671
9323,0.515384
9324,0.040745
9325,0.041693
9326,0.065377
9327,0.086334
9328,0.021131
9329,0.071462
9330,0.034916
9331,0.035429
9332,0.697627
9333,0.670085
9334,0.060948
9335,0.668236
9336,0.643955
9337,0.079522
9338,0.059547
9339,0.039269
9340,0.049975
9341,0.051121
9342,0.073661
9343,0.029929
9344,0.044902
9345,0.084725
9346,0.061158
9347,0.106407
9348,0.047089
9349,0.051295
9350,0.043020
9351,0.035592
9352,0.032300
9353,0.033593
9354,0.055078
9355,0.027730
9356,0.051506
9357,0.084286
9358,0.056216
9359,0.041149
9360,0.038832
9361,0.038821
9362,0.099125
9363,0.040808
9364,0.035442
9365,0.034359
9366,0.051168
9367,0.055593
9368,0.084567
9369,0.062874
9370,0.034432
9371,0.174328
9372,0.405725
9373,0.046533
9374,0.033890
9375,0.029011
9376,0.024717
9377,0.091112
9378,0.062543
9379,0.093621
9380,0.058949
9381,0.158178
9382,0.107083
9383,0.035911
9384,0.027390
9385,0.025876
9386,0.032182
9387,0.105449
9388,0.046348
9389,0.109502
9390,0.031681
9391,0.066439
9392,0.051474
9393,0.039916
9394,0.091543
9395,0.028932
9396,0.109253
9397,0.044571
9398,0.070716
9399,0.019137
9400,0.072518
9401,0.030875
9402,0.043741
9403,0.067797
9404,0.039174
9405,0.063338
9406,0.207520
9407,0.059774
9408,0.038204
9409,0.045051
9410,0.038172
9411,0.039817
9412,0.039928
9413,0.045015
9414,0.077357
9415,0.041812
9416,0.044061
9417,0.064924
9418,0.065088
9419,0.044867
9420,0.079846
9421,0.038209
9422,0.074920
9423,0.092424
9424,0.314335
9425,0.021001
9426,0.346398
9427,0.170838
9428,0.033717
9429,0.301369
9430,0.053999
9431,0.802711
9432,0.871800
9433,0.035382
9434,0.341116
9435,0.261970
9436,0.055130
9437,0.056449
9438,0.029988
9439,0.029697
9440,0.451735
9441,0.072722
9442,0.407089
9443,0.024101
9444,0.040125
9445,0.053869
9446,0.049768
9447,0.024962
9448,0.108622
9449,0.045085
9450,0.460804
9451,0.054844
9452,0.029326
9453,0.282232
9454,0.029156
9455,0.048322
9456,0.058822
9457,0.095795
9458,0.044607
9459,0.032268
9460,0.295291
9461,0.051378
9462,0.032204
9463,0.068225
9464,0.159415
9465,0.036485
9466,0.097018
9467,0.028987
9468,0.370592
9469,0.046920
9470,0.598583
9471,0.049595
9472,0.055864
9473,0.099844
9474,0.007290
9475,0.049108
9476,0.029244
9477,0.052754
9478,0.028608
9479,0.029383
9480,0.077563
9481,0.030160
9482,0.046154
9483,0.026863
9484,0.029511
9485,0.264377
9486,0.030931
9487,0.035014
9488,0.043371
9489,0.130238
9490,0.028155
9491,0.038113
9492,0.458454
9493,0.047821
9494,0.165737
9495,0.062043
9496,0.030244
9497,0.036795
9498,0.539605
9499,0.035382
9500,0.028446
9501,0.045579
9502,0.045578
9503,0.081360
9504,0.034354
9505,0.039402
9506,0.059311
9507,0.459499
9508,0.052581
9509,0.393041
9510,0.077458
9511,0.029699
9512,0.074290
9513,0.017024
9514,0.031965
9515,0.726523
9516,0.929658
9517,0.031555
9518,0.027169
9519,0.098099
9520,0.057791
9521,0.032754
9522,0.093480
9523,0.036277
9524,0.037071
9525,0.107015
9526,0.056675
9527,0.038557
9528,0.022077
9529,0.062657
9530,0.158028
9531,0.055613
9532,0.029326
9533,0.026727
9534,0.050950
9535,0.037171
9536,0.044990
9537,0.037400
9538,0.053968
9539,0.060200
9540,0.033396
9541,0.255440
9542,0.023123
9543,0.044860
9544,0.078984
9545,0.056415
9546,0.063984
9547,0.041984
9548,0.107496
9549,0.025293
9550,0.170965
9551,0.068865
9552,0.039514
9553,0.020454
9554,0.046906
9555,0.025114
9556,0.025656
9557,0.055067
9558,0.030931
9559,0.055114
9560,0.419929
9561,0.667911
9562,0.040625
9563,0.049388
9564,0.010968
9565,0.036782
9566,0.044141
9567,0.090570
9568,0.568852
9569,0.029511
9570,0.048763
9571,0.042484
9572,0.029172
9573,0.242216
9574,0.088099
9575,0.038972
9576,0.047834
9577,0.030783
9578,0.110310
9579,0.097785
9580,0.036193
9581,0.359648
9582,0.048445
9583,0.056946
9584,0.059380
9585,0.039514
9586,0.054150
9587,0.056654
9588,0.052560
9589,0.035460
9590,0.044676
9591,0.049069
9592,0.120664
9593,0.037276
9594,0.032284
9595,0.087460
9596,0.277701
9597,0.121851
9598,0.052671
9599,0.050292
9600,0.052682
9601,0.031688
9602,0.044430
9603,0.090460
9604,0.886220
9605,0.032897
9606,0.024039
9607,0.047264
9608,0.070737
9609,0.007802
9610,0.029408
9611,0.051779
9612,0.408374
9613,0.047871
9614,0.035068
9615,0.034755
9616,0.126582
9617,0.034433
9618,0.026573
9619,0.044668
9620,0.100024
9621,0.068201
9622,0.127024
9623,0.052969
9624,0.030810
9625,0.060707
9626,0.085869
9627,0.255698
9628,0.027296
9629,0.156965
9630,0.679332
9631,0.033898
9632,0.032362
9633,0.098840
9634,0.171908
9635,0.044253
9636,0.054741
9637,0.035911
9638,0.072715
9639,0.037749
9640,0.038961
9641,0.066956
9642,0.035911
9643,0.035019
9644,0.032334
9645,0.038341
9646,0.051618
9647,0.062257
9648,0.074626
9649,0.023073
9650,0.051359
9651,0.059418
9652,0.054131
9653,0.043110
9654,0.404586
9655,0.083352
9656,0.056483
9657,0.069582
9658,0.342767
9659,0.108304
9660,0.035097
9661,0.129704
9662,0.049061
9663,0.307549
9664,0.078995
9665,0.025349
9666,0.024872
9667,0.046010
9668,0.059502
9669,0.042421
9670,0.057055
9671,0.077665
9672,0.043534
9673,0.092932
9674,0.022466
9675,0.024701
9676,0.039459
9677,0.069765
9678,0.076075
9679,0.061383
9680,0.621348
9681,0.029646
9682,0.103777
9683,0.035893
9684,0.029383
9685,0.119293
9686,0.374254
9687,0.049468
9688,0.043073
9689,0.044651
9690,0.050467
9691,0.090644
9692,0.025781
9693,0.026492
9694,0.024559
9695,0.043358
9696,0.037355
9697,0.037816
9698,0.149871
9699,0.074558
9700,0.034112
9701,0.060204
9702,0.042796
9703,0.025412
9704,0.037208
9705,0.032846
9706,0.063548
9707,0.040718
9708,0.063247
9709,0.055101
9710,0.078067
9711,0.048538
9712,0.343029
9713,0.060425
9714,0.031092
9715,0.034639
9716,0.034446
9717,0.176987
9718,0.038172
9719,0.064739
9720,0.054897
9721,0.074920
9722,0.084099
9723,0.543745
9724,0.074489
9725,0.205728
9726,0.050813
9727,0.086214
9728,0.036777
9729,0.033898
9730,0.400755
9731,0.094834
9732,0.032260
9733,0.754373
9734,0.043202
9735,0.023476
9736,0.022002
9737,0.051116
9738,0.111837
9739,0.068980
9740,0.028641
9741,0.141697
9742,0.024833
9743,0.032861
9744,0.029368
9745,0.055322
9746,0.028013
9747,0.033505
9748,0.056732
9749,0.034111
9750,0.027480
9751,0.048965
9752,0.082787
9753,0.110083
9754,0.254147
9755,0.063394
9756,0.056254
9757,0.043139
9758,0.022545
9759,0.032611
9760,0.097022
9761,0.110272
9762,0.696917
9763,0.048597
9764,0.036837
9765,0.059818
9766,0.024212
9767,0.030485
9768,0.090374
9769,0.046957
9770,0.064487
9771,0.090808
9772,0.044592
9773,0.043917
9774,0.029876
9775,0.066569
9776,0.058396
9777,0.070037
9778,0.395122
9779,0.087428
9780,0.031910
9781,0.032882
9782,0.096249
9783,0.026007
9784,0.411068
9785,0.131171
9786,0.185094
9787,0.077760
9788,0.059477
9789,0.034933
9790,0.024699
9791,0.771616
9792,0.066177
9793,0.077308
9794,0.026945
9795,0.064209
9796,0.128807
9797,0.071432
9798,0.086501
9799,0.058976
9800,0.360486
9801,0.042449
9802,0.198272
9803,0.040973
9804,0.025462
9805,0.065429
9806,0.046862
9807,0.133588
9808,0.067491
9809,0.011914
9810,0.036988
9811,0.049529
9812,0.027811
9813,0.020458
9814,0.244420
9815,0.179744
9816,0.097297
9817,0.029929
9818,0.052025
9819,0.064644
9820,0.026036
9821,0.058964
9822,0.195157
9823,0.028783
9824,0.044501
9825,0.093914
9826,0.028387
9827,0.041158
9828,0.027483
9829,0.034634
9830,0.402524
9831,0.029123
9832,0.071730
9833,0.108401
9834,0.031072
9835,0.050913
9836,0.023629
9837,0.041471
9838,0.053039
9839,0.045018
9840,0.280711
9841,0.067319
9842,0.086233
9843,0.037895
9844,0.112507
9845,0.166403
9846,0.374253
9847,0.026554
9848,0.048151
9849,0.423624
9850,0.043082
9851,0.054676
9852,0.026701
9853,0.055926
9854,0.024950
9855,0.027283
9856,0.152862
9857,0.035911
9858,0.301843
9859,0.028607
9860,0.051378
9861,0.040585
9862,0.086924
9863,0.041247
9864,0.029135
9865,0.024212
9866,0.027112
9867,0.028308
9868,0.097778
9869,0.023183
9870,0.592874
9871,0.033625
9872,0.149331
9873,0.052926
9874,0.058122
9875,0.104308
9876,0.064738
9877,0.040715
9878,0.505412
9879,0.853675
9880,0.071963
9881,0.295066
9882,0.039306
9883,0.025593
9884,0.029097
9885,0.410166
9886,0.056996
9887,0.040758
9888,0.045578
9889,0.039756
9890,0.053732
9891,0.043698
9892,0.094360
9893,0.581713
9894,0.033655
9895,0.051378
9896,0.031990
9897,0.327986
9898,0.041405
9899,0.268820
9900,0.024412
9901,0.054651
9902,0.062744
9903,0.053305
9904,0.024874
9905,0.107228
9906,0.105215
9907,0.053572
9908,0.035854
9909,0.033759
9910,0.098964
9911,0.040525
9912,0.027908
9913,0.039548
9914,0.036706
9915,0.424484
9916,0.049971
9917,0.032027
9918,0.039819
9919,0.210740
9920,0.037537
9921,0.057319
9922,0.037837
9923,0.025827
9924,0.032625
9925,0.060989
9926,0.033114
9927,0.040227
9928,0.035854
9929,0.058537
9930,0.096818
9931,0.045468
9932,0.046903
9933,0.052560
9934,0.032716
9935,0.029512
9936,0.032817
9937,0.032036
9938,0.055829
9939,0.083900
9940,0.495505
9941,0.023252
9942,0.080862
9943,0.088513
9944,0.052241
9945,0.686782
9946,0.042169
9947,0.054031
9948,0.072625
9949,0.029904
9950,0.028330
9951,0.260122
9952,0.079605
9953,0.076561
9954,0.008613
9955,0.075964
9956,0.038570
9957,0.350917
9958,0.073491
9959,0.021230
9960,0.032255
9961,0.030569
9962,0.034008
9963,0.044191
9964,0.035246
9965,0.028627
9966,0.066135
9967,0.059640
9968,0.014752
9969,0.457291
9970,0.055976
9971,0.022995
9972,0.042388
9973,0.073241
9974,0.089014
9975,0.060942
9976,0.096062
9977,0.036598
9978,0.059137
9979,0.168448
9980,0.025114
9981,0.041632
9982,0.059004
9983,0.056312
9984,0.033559
9985,0.056592
9986,0.041382
9987,0.045971
9988,0.038172
9989,0.045979
9990,0.027260
9991,0.036067
9992,0.044223
9993,0.068969
9994,0.034852
9995,0.430368
9996,0.041208
9997,0.036500
9998,0.100118
9999,0.050292
10000,0.101733
10001,0.115807
10002,0.026936
10003,0.038947
10004,0.035782
10005,0.036968
10006,0.754344
10007,0.044808
10008,0.038160
10009,0.048349
10010,0.038962
10011,0.053807
10012,0.022387
10013,0.043822
10014,0.069219
10015,0.037920
10016,0.036067
10017,0.120204
10018,0.097498
10019,0.030606
10020,0.055820
10021,0.159182
10022,0.030601
10023,0.067890
10024,0.048151
10025,0.057778
10026,0.113917
10027,0.036092
10028,0.086174
10029,0.120501
10030,0.300184
10031,0.029801
10032,0.328875
10033,0.036908
10034,0.054276
10035,0.037177
10036,0.091264
10037,0.030107
10038,0.030208
10039,0.050316
10040,0.032932
10041,0.048916
10042,0.045578
10043,0.025311
10044,0.038535
10045,0.065710
10046,0.162291
10047,0.094049
10048,0.033900
10049,0.055143
10050,0.048734
10051,0.044020
10052,0.025260
10053,0.084542
10054,0.038817
10055,0.088588
10056,0.083874
10057,0.038172
10058,0.047895
10059,0.044427
10060,0.032595
10061,0.075062
10062,0.249584
10063,0.756243
10064,0.073132
10065,0.038967
10066,0.049813
10067,0.121776
10068,0.099321
10069,0.077407
10070,0.030431
10071,0.688557
10072,0.046360
10073,0.105237
10074,0.022877
10075,0.123724
10076,0.021636
10077,0.035782
10078,0.034905
10079,0.297643
10080,0.052444
10081,0.064033
10082,0.149553
10083,0.018431
10084,0.023721
10085,0.045643
10086,0.023970
10087,0.404166
10088,0.035075
10089,0.047362
10090,0.086389
10091,0.402911
10092,0.169303
10093,0.059860
10094,0.046978
10095,0.033334
10096,0.057223
10097,0.035397
10098,0.784700
10099,0.071517
10100,0.056440
10101,0.099599
10102,0.054280
10103,0.029326
10104,0.048870
10105,0.044012
10106,0.061408
10107,0.189705
10108,0.069908
10109,0.081431
10110,0.032145
10111,0.216036
10112,0.090791
10113,0.034738
10114,0.046914
10115,0.050606
10116,0.034683
10117,0.026170
10118,0.047991
10119,0.031162
10120,0.036829
10121,0.048270
10122,0.045852
10123,0.050567
10124,0.071878
10125,0.047940
10126,0.083183
10127,0.022450
10128,0.043118
10129,0.051182
10130,0.089699
10131,0.026002
10132,0.025213
10133,0.099274
10134,0.050686
10135,0.133596
10136,0.072487
10137,0.081341
10138,0.045970
10139,0.030530
10140,0.098169
10141,0.058066
10142,0.783387
10143,0.032284
10144,0.041019
10145,0.083905
10146,0.099760
10147,0.148610
10148,0.034322
10149,0.060423
10150,0.018368
10151,0.184107
10152,0.045420
10153,0.070336
10154,0.054873
10155,0.068976
10156,0.071704
10157,0.138969
10158,0.058738
10159,0.052730
10160,0.037832
10161,0.431347
10162,0.043555
10163,0.039684
10164,0.060261
10165,0.046690
10166,0.023525
10167,0.732030
10168,0.064343
10169,0.023810
10170,0.033042
10171,0.035203
10172,0.035030
10173,0.104009
10174,0.040061
10175,0.657693
10176,0.065092
10177,0.469594
10178,0.045628
10179,0.034740
10180,0.032157
10181,0.210409
10182,0.030931
10183,0.032695
10184,0.044091
10185,0.035397
10186,0.038449
10187,0.514268
10188,0.040622
10189,0.048611
10190,0.033756
10191,0.037616
10192,0.058367
10193,0.027088
10194,0.561877
10195,0.040949
10196,0.061603
10197,0.069709
10198,0.064006
10199,0.096285
10200,0.029135
10201,0.047385
10202,0.071732
10203,0.136087
10204,0.054396
10205,0.035775
10206,0.046565
10207,0.025260
10208,0.091537
10209,0.336201
10210,0.053017
10211,0.094509
10212,0.054061
10213,0.030102
10214,0.040560
10215,0.036983
10216,0.073803
10217,0.100157
10218,0.029129
10219,0.034433
10220,0.064785
10221,0.095139
10222,0.113010
10223,0.076568
10224,0.082687
10225,0.054098
10226,0.130101
10227,0.046621
10228,0.027885
10229,0.035020
10230,0.053065
10231,0.035012
10232,0.061962
10233,0.729062
10234,0.041405
10235,0.037900
10236,0.092854
10237,0.042507
10238,0.061363
10239,0.135728
10240,0.032931
10241,0.038234
10242,0.041931
10243,0.032275
10244,0.031798
10245,0.025984
10246,0.056674
10247,0.863852
10248,0.032896
10249,0.091554
10250,0.059860
10251,0.027319
10252,0.047599
10253,0.036077
10254,0.050715
10255,0.353030
10256,0.144110
10257,0.950968
10258,0.163776
10259,0.110853
10260,0.035203
10261,0.042910
10262,0.418068
10263,0.025597
10264,0.048944
10265,0.034541
10266,0.031946
10267,0.880046
10268,0.025088
10269,0.245761
10270,0.121345
10271,0.712936
10272,0.017340
10273,0.029010
10274,0.019089
10275,0.039866
10276,0.049768
10277,0.249833
10278,0.034242
10279,0.043048
10280,0.029446
10281,0.025114
10282,0.045318
10283,0.636387
10284,0.032095
10285,0.067047
10286,0.041952
10287,0.630980
10288,0.033412
10289,0.034418
10290,0.033669
10291,0.035246
10292,0.100768
10293,0.047467
10294,0.046180
10295,0.033090
10296,0.032654
10297,0.111716
10298,0.054037
10299,0.055646
10300,0.010454
10301,0.036843
10302,0.033184
10303,0.034289
10304,0.034143
10305,0.373343
10306,0.412441
10307,0.042041
10308,0.050169
10309,0.069342
10310,0.024063
10311,0.040658
10312,0.040561
10313,0.052608
10314,0.056867
10315,0.037799
10316,0.036926
10317,0.035854
10318,0.068746
10319,0.077521
10320,0.327646
10321,0.098421
10322,0.522999
10323,0.078176
10324,0.084243
10325,0.048686
10326,0.025114
10327,0.034928
10328,0.049944
10329,0.045904
10330,0.046009
10331,0.037116
10332,0.576930
10333,0.025135
10334,0.375397
10335,0.038827
10336,0.044017
10337,0.031783
10338,0.556406
10339,0.082424
10340,0.035801
10341,0.322081
10342,0.599086
10343,0.137647
10344,0.766146
10345,0.040898
10346,0.034058
10347,0.069519
10348,0.026332
10349,0.082222
10350,0.041204
10351,0.066649
10352,0.056859
10353,0.801921
10354,0.035150
10355,0.049148
10356,0.060241
10357,0.159182
10358,0.016162
10359,0.132643
10360,0.029152
10361,0.031847
10362,0.030095
10363,0.033066
10364,0.041604
10365,0.032268
10366,0.178791
10367,0.471395
10368,0.060707
10369,0.041441
10370,0.033559
10371,0.046609
10372,0.047691
10373,0.067426
10374,0.070763
10375,0.049253
10376,0.034700
10377,0.080219
10378,0.581725
10379,0.062844
10380,0.067906
10381,0.086793
10382,0.376892
10383,0.045820
10384,0.064904
10385,0.030931
10386,0.519229
10387,0.043577
10388,0.025012
10389,0.062410
10390,0.060953
10391,0.028741
10392,0.302032
10393,0.082600
10394,0.035318
10395,0.040142
10396,0.069368
10397,0.046846
10398,0.884385
10399,0.047754
10400,0.264847
10401,0.030383
10402,0.033346
10403,0.049231
10404,0.069224
10405,0.070922
10406,0.298878
10407,0.072414
10408,0.039636
10409,0.051467
10410,0.050501
10411,0.041072
10412,0.039862
10413,0.069187
10414,0.057579
10415,0.211474
10416,0.035397
10417,0.038672
10418,0.027322
10419,0.129313
10420,0.030437
10421,0.058354
10422,0.035938
10423,0.052801
10424,0.032993
10425,0.747747
10426,0.135494
10427,0.069408
10428,0.026997
10429,0.044937
10430,0.041088
10431,0.558875
10432,0.051776
10433,0.324427
10434,0.032609
10435,0.045232
10436,0.191738
10437,0.071840
10438,0.065957
10439,0.030824
10440,0.034044
10441,0.035030
10442,0.327781
10443,0.070716
10444,0.061597
10445,0.043536
10446,0.223474
10447,0.625055
10448,0.008150
10449,0.057847
10450,0.354742
10451,0.041553
10452,0.053757
10453,0.105237
10454,0.052411
10455,0.158794
10456,0.057558
10457,0.027071
10458,0.184622
10459,0.052347
10460,0.029010
10461,0.123301
10462,0.032651
10463,0.046862
10464,0.052113
10465,0.028277
10466,0.026879
10467,0.060707
10468,0.030590
10469,0.070275
10470,0.046913
10471,0.024960
10472,0.040094
10473,0.044592
10474,0.046284
10475,0.052742
10476,0.054850
10477,0.059199
10478,0.799255
10479,0.027581
10480,0.027398
10481,0.060846
10482,0.036837
10483,0.034366
10484,0.077390
10485,0.060850
10486,0.119435
10487,0.035453
10488,0.045069
10489,0.043628
10490,0.050444
10491,0.050579
10492,0.041674
10493,0.039052
10494,0.050949
10495,0.085553
10496,0.133195
10497,0.056017
10498,0.341123
10499,0.045471
10500,0.033122
10501,0.029699
10502,0.024765
10503,0.071109
10504,0.026635
10505,0.055661
10506,0.064363
10507,0.029698
10508,0.156213
10509,0.025548
10510,0.057338
10511,0.026361
10512,0.050830
10513,0.566808
10514,0.330128
10515,0.080787
10516,0.199680
10517,0.034097
10518,0.132472
10519,0.030905
10520,0.073579
10521,0.067022
10522,0.024935
10523,0.042087
10524,0.033655
10525,0.189410
10526,0.236503
10527,0.043072
10528,0.479667
10529,0.115574
10530,0.116700
10531,0.056527
10532,0.045914
10533,0.058371
10534,0.400665
10535,0.055287
10536,0.075405
10537,0.030369
10538,0.027744
10539,0.035043
10540,0.035020
10541,0.041944
10542,0.035716
10543,0.060012
10544,0.056597
10545,0.035771
10546,0.053366
10547,0.052667
10548,0.087029
10549,0.032268
10550,0.045199
10551,0.038995
10552,0.072099
10553,0.278910
10554,0.039838
10555,0.038593
10556,0.063840
10557,0.204100
10558,0.056452
10559,0.054247
10560,0.067006
10561,0.106126
10562,0.024599
10563,0.051678
10564,0.033678
10565,0.034390
10566,0.145232
10567,0.061901
10568,0.061621
10569,0.069059
10570,0.058590
10571,0.330598
10572,0.063247
10573,0.024062
10574,0.125037
10575,0.042894
10576,0.029328
10577,0.047978
10578,0.023851
10579,0.085389
10580,0.044693
10581,0.235761
10582,0.394346
10583,0.040800
10584,0.037398
10585,0.020794
10586,0.032334
10587,0.040141
10588,0.051980
10589,0.685408
10590,0.059980
10591,0.032405
10592,0.042935
10593,0.022545
10594,0.428387
10595,0.036062
10596,0.083362
10597,0.151064
10598,0.227839
10599,0.077127
10600,0.115845
10601,0.026059
10602,0.049451
10603,0.052193
10604,0.059657
10605,0.029106
10606,0.581355
10607,0.092253
10608,0.029383
10609,0.110964
10610,0.036177
10611,0.033156
10612,0.039865
10613,0.291861
10614,0.040224
10615,0.062030
10616,0.065710
10617,0.030931
10618,0.040911
10619,0.032086
10620,0.037563
10621,0.053351
10622,0.045718
10623,0.078415
10624,0.029055
10625,0.032959
10626,0.065775
10627,0.032884
10628,0.047986
10629,0.040699
10630,0.023924
10631,0.044675
10632,0.068701
10633,0.053305
10634,0.087453
10635,0.285880
10636,0.039665
10637,0.082129
10638,0.066404
10639,0.050766
10640,0.059035
10641,0.122284
10642,0.026363
10643,0.559524
10644,0.067700
10645,0.031217
10646,0.060629
10647,0.037914
10648,0.029902
10649,0.071493
10650,0.040220
10651,0.174488
10652,0.034286
10653,0.045587
10654,0.397408
10655,0.079743
10656,0.098776
10657,0.045043
10658,0.451787
10659,0.079586
10660,0.027450
10661,0.073361
10662,0.046827
10663,0.231604
10664,0.662261
10665,0.028086
10666,0.313717
10667,0.038308
10668,0.037760
10669,0.255021
10670,0.027266
10671,0.040990
10672,0.034180
10673,0.054719
10674,0.063707
10675,0.159377
10676,0.070922
10677,0.144869
10678,0.052311
10679,0.063799
10680,0.168243
10681,0.090558
10682,0.039126
10683,0.044189
10684,0.427202
10685,0.025593
10686,0.069999
10687,0.047484
10688,0.068309
10689,0.976110
10690,0.075143
10691,0.128895
10692,0.022098
10693,0.043101
10694,0.075150
10695,0.020668
10696,0.038331
10697,0.020263
10698,0.190031
10699,0.047819
10700,0.065979
10701,0.183795
10702,0.068125
10703,0.033113
10704,0.040820
10705,0.039266
10706,0.067295
10707,0.085296
10708,0.568732
10709,0.025478
10710,0.082315
10711,0.045800
10712,0.033830
10713,0.134554
10714,0.055318
10715,0.138880
10716,0.039548
10717,0.079062
10718,0.248195
10719,0.048946
10720,0.081679
10721,0.025121
10722,0.061165
10723,0.029571
10724,0.422303
10725,0.040454
10726,0.079485
10727,0.446715
10728,0.037823
10729,0.053033
10730,0.066961
10731,0.027359
10732,0.110019
10733,0.034375
10734,0.100499
10735,0.334318
10736,0.042592
10737,0.144033
10738,0.049738
10739,0.076612
10740,0.162336
10741,0.039711
10742,0.044153
10743,0.063382
10744,0.056046
10745,0.034804
10746,0.088513
10747,0.318325
10748,0.037829
10749,0.071430
10750,0.035794
10751,0.335779
10752,0.058267
