Id,Class
8641,0.488278
8642,0.123001
8643,0.433650
8644,0.380876
8645,0.163188
8646,0.338939
8647,0.504858
8648,0.151483
8649,0.824649
8650,0.250467
8651,0.434769
8652,0.341296
8653,0.066209
8654,0.350623
8655,0.707339
8656,0.321182
8657,0.240591
8658,0.270114
8659,0.355685
8660,0.755044
8661,0.202824
8662,0.229232
8663,0.775896
8664,0.332853
8665,0.335612
8666,0.348800
8667,0.779857
8668,0.377020
8669,0.287383
8670,0.219627
8671,0.135043
8672,0.726960
8673,0.309252
8674,0.361035
8675,0.283188
8676,0.290171
8677,0.320486
8678,0.502388
8679,0.294327
8680,0.297155
8681,0.748292
8682,0.271173
8683,0.344436
8684,0.180584
8685,0.244555
8686,0.708697
8687,0.339254
8688,0.263031
8689,0.358087
8690,0.892027
8691,0.960369
8692,0.227697
8693,0.238447
8694,0.361085
8695,0.936332
8696,0.278824
8697,0.298360
8698,0.175873
8699,0.936279
8700,0.237086
8701,0.183001
8702,0.328685
8703,0.323747
8704,0.305283
8705,0.250893
8706,0.645476
8707,0.280057
8708,0.695601
8709,0.332489
8710,0.325640
8711,0.222780
8712,0.460597
8713,0.267288
8714,0.841328
8715,0.181609
8716,0.175299
8717,0.149536
8718,0.233519
8719,0.300635
8720,0.421087
8721,0.255845
8722,0.400433
8723,0.318720
8724,0.940355
8725,0.305220
8726,0.306523
8727,0.316091
8728,0.179999
8729,0.319154
8730,0.629607
8731,0.285728
8732,0.744766
8733,0.452328
8734,0.332557
8735,0.320137
8736,0.294759
8737,0.871437
8738,0.307394
8739,0.309675
8740,0.477762
8741,0.287799
8742,0.180535
8743,0.088746
8744,0.242767
8745,0.317522
8746,0.302687
8747,0.274358
8748,0.263722
8749,0.271489
8750,0.673594
8751,0.289886
8752,0.235946
8753,0.277917
8754,0.380243
8755,0.318317
8756,0.242470
8757,0.755226
8758,0.308804
8759,0.079711
8760,0.328562
8761,0.254684
8762,0.113669
8763,0.431224
8764,0.307980
8765,0.882379
8766,0.336352
8767,0.182652
8768,0.719265
8769,0.479688
8770,0.116284
8771,0.811878
8772,0.210784
8773,0.242694
8774,0.413190
8775,0.182120
8776,0.244671
8777,0.222073
8778,0.278319
8779,0.269081
8780,0.299514
8781,0.332705
8782,0.877095
8783,0.486183
8784,0.210207
8785,0.186767
8786,0.300169
8787,0.138886
8788,0.247910
8789,0.754442
8790,0.157240
8791,0.166675
8792,0.660105
8793,0.303768
8794,0.287827
8795,0.340327
8796,0.261289
8797,0.227546
8798,0.475745
8799,0.857092
8800,0.935868
8801,0.430782
8802,0.342958
8803,0.827808
8804,0.230881
8805,0.211803
8806,0.243926
8807,0.109706
8808,0.135635
8809,0.727843
8810,0.237901
8811,0.232957
8812,0.457682
8813,0.419704
8814,0.404545
8815,0.233190
8816,0.144628
8817,0.305284
8818,0.132015
8819,0.129317
8820,0.406902
8821,0.874357
8822,0.151437
8823,0.219151
8824,0.352647
8825,0.293817
8826,0.844420
8827,0.913798
8828,0.295764
8829,0.241665
8830,0.267728
8831,0.912371
8832,0.218923
8833,0.465703
8834,0.310739
8835,0.288542
8836,0.330807
8837,0.459050
8838,0.734418
8839,0.411960
8840,0.240094
8841,0.293607
8842,0.955151
8843,0.276559
8844,0.198255
8845,0.073666
8846,0.147718
8847,0.320075
8848,0.401545
8849,0.300188
8850,0.363805
8851,0.268466
8852,0.744393
8853,0.097742
8854,0.244934
8855,0.226937
8856,0.375449
8857,0.869611
8858,0.245065
8859,0.596153
8860,0.877932
8861,0.175929
8862,0.407806
8863,0.341005
8864,0.275398
8865,0.343639
8866,0.954099
8867,0.365807
8868,0.276684
8869,0.567321
8870,0.236151
8871,0.405417
8872,0.171805
8873,0.237053
8874,0.319841
8875,0.302784
8876,0.484646
8877,0.175807
8878,0.759418
8879,0.133928
8880,0.195737
8881,0.145408
8882,0.173669
8883,0.360143
8884,0.191721
8885,0.172832
8886,0.180142
8887,0.797512
8888,0.384665
8889,0.845712
8890,0.189595
8891,0.178548
8892,0.450642
8893,0.216192
8894,0.162156
8895,0.176293
8896,0.248861
8897,0.190967
8898,0.141894
8899,0.360072
8900,0.246310
8901,0.326365
8902,0.570029
8903,0.337061
8904,0.477885
8905,0.237157
8906,0.344977
8907,0.433366
8908,0.855591
8909,0.301272
8910,0.321989
8911,0.325166
8912,0.247374
8913,0.746620
8914,0.203832
8915,0.272788
8916,0.299428
8917,0.153924
8918,0.277817
8919,0.226357
8920,0.210398
8921,0.132621
8922,0.317334
8923,0.223419
8924,0.658990
8925,0.124495
8926,0.386927
8927,0.275585
8928,0.345612
8929,0.178140
8930,0.239966
8931,0.813032
8932,0.725348
8933,0.194706
8934,0.151406
8935,0.579905
8936,0.385050
8937,0.350510
8938,0.165262
8939,0.268428
8940,0.902256
8941,0.260234
8942,0.436652
8943,0.208842
8944,0.288588
8945,0.222291
8946,0.120867
8947,0.245649
8948,0.784838
8949,0.174830
8950,0.169661
8951,0.319630
8952,0.520602
8953,0.865455
8954,0.142838
8955,0.185894
8956,0.292296
8957,0.188333
8958,0.737168
8959,0.254764
8960,0.318697
8961,0.333997
8962,0.306642
8963,0.789264
8964,0.861614
8965,0.307060
8966,0.253606
8967,0.298809
8968,0.228527
8969,0.279733
8970,0.319727
8971,0.786134
8972,0.351724
8973,0.193746
8974,0.327015
8975,0.937085
8976,0.331124
8977,0.839470
8978,0.349951
8979,0.332649
8980,0.256459
8981,0.178721
8982,0.213429
8983,0.229983
8984,0.170667
8985,0.191130
8986,0.211990
8987,0.869151
8988,0.081952
8989,0.285990
8990,0.229339
8991,0.202545
8992,0.163080
8993,0.141874
8994,0.360199
8995,0.362456
8996,0.265018
8997,0.227203
8998,0.316070
8999,0.193939
9000,0.120621
9001,0.114403
9002,0.511460
9003,0.222788
9004,0.724018
9005,0.306853
9006,0.219087
9007,0.316036
9008,0.140529
9009,0.191977
9010,0.253048
9011,0.937810
9012,0.438480
9013,0.147084
9014,0.319918
9015,0.838515
9016,0.241353
9017,0.221990
9018,0.347778
9019,0.274624
9020,0.332297
9021,0.309533
9022,0.862383
9023,0.195093
9024,0.756394
9025,0.161364
9026,0.300876
9027,0.192455
9028,0.442044
9029,0.238471
9030,0.861666
9031,0.169090
9032,0.268603
9033,0.344524
9034,0.387632
9035,0.490176
9036,0.684334
9037,0.251440
9038,0.464718
9039,0.669110
9040,0.323339
9041,0.361527
9042,0.265508
9043,0.291310
9044,0.190750
9045,0.214980
9046,0.280309
9047,0.354787
9048,0.357765
9049,0.109688
9050,0.161030
9051,0.811155
9052,0.410339
9053,0.226022
9054,0.248471
9055,0.290192
9056,0.385452
9057,0.354209
9058,0.234387
9059,0.172293
9060,0.186564
9061,0.264360
9062,0.328206
9063,0.319271
9064,0.440853
9065,0.330410
9066,0.251765
9067,0.275551
9068,0.322524
9069,0.259720
9070,0.213759
9071,0.374882
9072,0.163830
9073,0.332948
9074,0.373303
9075,0.268592
9076,0.290184
9077,0.207276
9078,0.478513
9079,0.273369
9080,0.296785
9081,0.271530
9082,0.279690
9083,0.284649
9084,0.767864
9085,0.321373
9086,0.458801
9087,0.286836
9088,0.187324
9089,0.292623
9090,0.379296
9091,0.449305
9092,0.437272
9093,0.812568
9094,0.836046
9095,0.249792
9096,0.199601
9097,0.252627
9098,0.332015
9099,0.288683
9100,0.402070
9101,0.225056
9102,0.319154
9103,0.258110
9104,0.454995
9105,0.373223
9106,0.476859
9107,0.236850
9108,0.233428
9109,0.449864
9110,0.146017
9111,0.908969
9112,0.267542
9113,0.383924
9114,0.224891
9115,0.333438
9116,0.273996
9117,0.295802
9118,0.183613
9119,0.296894
9120,0.842063
9121,0.201883
9122,0.429400
9123,0.189892
9124,0.460915
9125,0.879164
9126,0.288486
9127,0.324983
9128,0.337375
9129,0.301786
9130,0.191006
9131,0.496350
9132,0.153099
9133,0.306413
9134,0.402503
9135,0.382949
9136,0.371915
9137,0.229839
9138,0.366986
9139,0.310801
9140,0.339101
9141,0.811081
9142,0.931578
9143,0.255236
9144,0.385224
9145,0.176965
9146,0.459207
9147,0.181623
9148,0.267362
9149,0.423991
9150,0.898982
9151,0.760621
9152,0.828636
9153,0.275696
9154,0.263198
9155,0.428133
9156,0.212919
9157,0.144856
9158,0.211397
9159,0.306520
9160,0.900258
9161,0.883621
9162,0.300899
9163,0.306306
9164,0.328328
9165,0.287334
9166,0.559316
9167,0.222018
9168,0.335328
9169,0.255153
9170,0.448079
9171,0.181900
9172,0.250809
9173,0.313972
9174,0.362461
9175,0.387617
9176,0.227981
9177,0.264177
9178,0.169564
9179,0.734953
9180,0.259850
9181,0.211409
9182,0.581688
9183,0.085317
9184,0.291700
9185,0.170853
9186,0.638899
9187,0.305217
9188,0.262777
9189,0.299469
9190,0.372915
9191,0.275905
9192,0.407033
9193,0.222161
9194,0.134476
9195,0.318738
9196,0.440985
9197,0.268072
9198,0.872688
9199,0.174053
9200,0.293447
9201,0.368260
9202,0.214227
9203,0.650914
9204,0.169574
9205,0.292584
9206,0.293461
9207,0.686080
9208,0.323117
9209,0.312938
9210,0.886863
9211,0.473816
9212,0.265241
9213,0.319998
9214,0.377409
9215,0.316301
9216,0.118058
9217,0.281999
9218,0.223912
9219,0.183385
9220,0.323286
9221,0.284689
9222,0.174640
9223,0.350371
9224,0.208833
9225,0.507454
9226,0.219075
9227,0.203270
9228,0.739520
9229,0.299620
9230,0.224212
9231,0.241540
9232,0.335427
9233,0.294684
9234,0.226619
9235,0.339252
9236,0.296626
9237,0.392248
9238,0.091095
9239,0.266688
9240,0.220265
9241,0.772508
9242,0.357004
9243,0.231821
9244,0.369774
9245,0.804437
9246,0.329542
9247,0.240400
9248,0.415077
9249,0.323395
9250,0.421960
9251,0.265331
9252,0.247811
9253,0.369524
9254,0.247213
9255,0.788214
9256,0.122883
9257,0.182510
9258,0.336993
9259,0.214280
9260,0.374705
9261,0.228289
9262,0.173824
9263,0.768359
9264,0.232988
9265,0.235168
9266,0.186342
9267,0.377628
9268,0.462111
9269,0.133127
9270,0.416141
9271,0.304366
9272,0.367996
9273,0.349474
9274,0.219192
9275,0.200585
9276,0.268806
9277,0.332328
9278,0.186577
9279,0.752766
9280,0.335848
9281,0.294210
9282,0.759238
9283,0.144936
9284,0.188938
9285,0.216492
9286,0.299727
9287,0.259996
9288,0.222070
9289,0.227407
9290,0.131292
9291,0.673282
9292,0.313556
9293,0.750737
9294,0.897373
9295,0.285889
9296,0.379966
9297,0.937221
9298,0.693453
9299,0.075152
9300,0.211708
9301,0.317289
9302,0.144982
9303,0.401180
9304,0.369230
9305,0.488564
9306,0.352785
9307,0.395308
9308,0.265840
9309,0.199629
9310,0.201869
9311,0.161333
9312,0.381786
9313,0.301219
9314,0.407092
9315,0.142313
9316,0.279169
9317,0.246935
9318,0.496375
9319,0.261730
9320,0.302947
9321,0.218312
9322,0.183613
9323,0.882700
9324,0.236828
9325,0.169498
9326,0.333648
9327,0.373949
9328,0.141427
9329,0.362290
9330,0.208441
9331,0.193571
9332,0.914994
9333,0.898478
9334,0.252192
9335,0.883339
9336,0.916108
9337,0.413681
9338,0.320385
9339,0.191310
9340,0.247917
9341,0.297747
9342,0.369126
9343,0.165664
9344,0.273633
9345,0.398889
9346,0.257031
9347,0.458266
9348,0.266244
9349,0.316178
9350,0.330663
9351,0.184469
9352,0.146762
9353,0.197288
9354,0.290789
9355,0.219879
9356,0.320380
9357,0.409669
9358,0.309797
9359,0.248834
9360,0.247616
9361,0.243438
9362,0.407134
9363,0.202024
9364,0.280873
9365,0.173031
9366,0.274357
9367,0.353326
9368,0.370812
9369,0.351694
9370,0.287641
9371,0.661462
9372,0.805653
9373,0.276262
9374,0.334087
9375,0.213217
9376,0.165281
9377,0.405591
9378,0.333590
9379,0.410562
9380,0.343720
9381,0.743788
9382,0.668791
9383,0.187795
9384,0.163045
9385,0.153602
9386,0.111428
9387,0.465607
9388,0.280468
9389,0.578534
9390,0.149816
9391,0.335912
9392,0.242998
9393,0.194665
9394,0.380341
9395,0.251792
9396,0.468423
9397,0.214095
9398,0.359571
9399,0.225507
9400,0.342334
9401,0.190551
9402,0.168216
9403,0.350493
9404,0.196417
9405,0.211477
9406,0.704943
9407,0.346342
9408,0.234211
9409,0.276264
9410,0.183230
9411,0.254656
9412,0.182139
9413,0.196615
9414,0.368708
9415,0.256037
9416,0.231092
9417,0.310531
9418,0.325241
9419,0.297451
9420,0.348799
9421,0.274550
9422,0.379215
9423,0.443528
9424,0.777736
9425,0.112415
9426,0.785961
9427,0.658631
9428,0.212565
9429,0.728008
9430,0.371988
9431,0.962879
9432,0.942014
9433,0.189414
9434,0.797387
9435,0.845076
9436,0.313253
9437,0.327237
9438,0.231122
9439,0.134050
9440,0.819049
9441,0.373269
9442,0.787089
9443,0.133211
9444,0.268135
9445,0.288724
9446,0.234440
9447,0.160614
9448,0.474965
9449,0.259806
9450,0.793313
9451,0.191651
9452,0.150771
9453,0.794880
9454,0.103875
9455,0.282792
9456,0.305104
9457,0.365694
9458,0.245901
9459,0.145702
9460,0.760059
9461,0.345665
9462,0.165081
9463,0.325583
9464,0.756264
9465,0.177149
9466,0.464712
9467,0.208747
9468,0.808926
9469,0.260983
9470,0.908182
9471,0.340652
9472,0.294588
9473,0.324005
9474,0.101484
9475,0.332391
9476,0.180189
9477,0.260023
9478,0.108989
9479,0.161472
9480,0.334849
9481,0.164387
9482,0.223482
9483,0.163203
9484,0.135776
9485,0.685906
9486,0.146820
9487,0.196425
9488,0.324847
9489,0.511017
9490,0.191363
9491,0.341735
9492,0.818505
9493,0.317251
9494,0.681958
9495,0.348649
9496,0.329053
9497,0.194751
9498,0.862728
9499,0.264493
9500,0.148735
9501,0.271862
9502,0.270918
9503,0.308145
9504,0.221197
9505,0.254924
9506,0.307873
9507,0.923830
9508,0.301456
9509,0.816655
9510,0.335309
9511,0.103624
9512,0.352677
9513,0.145795
9514,0.205754
9515,0.875244
9516,0.965653
9517,0.215426
9518,0.080668
9519,0.470247
9520,0.313190
9521,0.245325
9522,0.398890
9523,0.161348
9524,0.278859
9525,0.365226
9526,0.319510
9527,0.246707
9528,0.148822
9529,0.322879
9530,0.754790
9531,0.333940
9532,0.135029
9533,0.182188
9534,0.341452
9535,0.244476
9536,0.258384
9537,0.249820
9538,0.296276
9539,0.311113
9540,0.178942
9541,0.777423
9542,0.205987
9543,0.263249
9544,0.349723
9545,0.237369
9546,0.294757
9547,0.291348
9548,0.468241
9549,0.153035
9550,0.444100
9551,0.353829
9552,0.274602
9553,0.061102
9554,0.214183
9555,0.133832
9556,0.127519
9557,0.308580
9558,0.153255
9559,0.315849
9560,0.793630
9561,0.894350
9562,0.275390
9563,0.274006
9564,0.132453
9565,0.208321
9566,0.262241
9567,0.423365
9568,0.887918
9569,0.169859
9570,0.320812
9571,0.199368
9572,0.166120
9573,0.855587
9574,0.313676
9575,0.288304
9576,0.313608
9577,0.234426
9578,0.585334
9579,0.238411
9580,0.192706
9581,0.807447
9582,0.153615
9583,0.264582
9584,0.330994
9585,0.269051
9586,0.306826
9587,0.316958
9588,0.298156
9589,0.149637
9590,0.274028
9591,0.249657
9592,0.499204
9593,0.311594
9594,0.229413
9595,0.295236
9596,0.798188
9597,0.449563
9598,0.234837
9599,0.310574
9600,0.246567
9601,0.203489
9602,0.177603
9603,0.416711
9604,0.958222
9605,0.165759
9606,0.218850
9607,0.223203
9608,0.661181
9609,0.121719
9610,0.143201
9611,0.322547
9612,0.820827
9613,0.264449
9614,0.329902
9615,0.165108
9616,0.399748
9617,0.246099
9618,0.219999
9619,0.221960
9620,0.353327
9621,0.627047
9622,0.463991
9623,0.286462
9624,0.163488
9625,0.327504
9626,0.342295
9627,0.774268
9628,0.141678
9629,0.491312
9630,0.890402
9631,0.254539
9632,0.238426
9633,0.454590
9634,0.523303
9635,0.259836
9636,0.319957
9637,0.169435
9638,0.364072
9639,0.348683
9640,0.246837
9641,0.234768
9642,0.192694
9643,0.215986
9644,0.169713
9645,0.277153
9646,0.340576
9647,0.355046
9648,0.359335
9649,0.106078
9650,0.234422
9651,0.338323
9652,0.285983
9653,0.246232
9654,0.824507
9655,0.363330
9656,0.252574
9657,0.365135
9658,0.785652
9659,0.412308
9660,0.233372
9661,0.403225
9662,0.278068
9663,0.803632
9664,0.294537
9665,0.105352
9666,0.091221
9667,0.323669
9668,0.224913
9669,0.225765
9670,0.360768
9671,0.426349
9672,0.247622
9673,0.651392
9674,0.150771
9675,0.157079
9676,0.209307
9677,0.445503
9678,0.317433
9679,0.366605
9680,0.883143
9681,0.104166
9682,0.434109
9683,0.253515
9684,0.207827
9685,0.489401
9686,0.737260
9687,0.315375
9688,0.248675
9689,0.278294
9690,0.300972
9691,0.425385
9692,0.178819
9693,0.259815
9694,0.202600
9695,0.256692
9696,0.219870
9697,0.261315
9698,0.455968
9699,0.383892
9700,0.174193
9701,0.296179
9702,0.238583
9703,0.121228
9704,0.260320
9705,0.167206
9706,0.268791
9707,0.250382
9708,0.344268
9709,0.381308
9710,0.419819
9711,0.181650
9712,0.785151
9713,0.262673
9714,0.208014
9715,0.216704
9716,0.189754
9717,0.608315
9718,0.179040
9719,0.263696
9720,0.316978
9721,0.379066
9722,0.462572
9723,0.785908
9724,0.331008
9725,0.537764
9726,0.313583
9727,0.390153
9728,0.240678
9729,0.254539
9730,0.818899
9731,0.380069
9732,0.208748
9733,0.959846
9734,0.260362
9735,0.144985
9736,0.164745
9737,0.321230
9738,0.500658
9739,0.354364
9740,0.279240
9741,0.443792
9742,0.146259
9743,0.264978
9744,0.197240
9745,0.298819
9746,0.151268
9747,0.231770
9748,0.295162
9749,0.206353
9750,0.127909
9751,0.312371
9752,0.372546
9753,0.472214
9754,0.767418
9755,0.325495
9756,0.329798
9757,0.227823
9758,0.174635
9759,0.219552
9760,0.660903
9761,0.638849
9762,0.933729
9763,0.342879
9764,0.263929
9765,0.308055
9766,0.144443
9767,0.171537
9768,0.343245
9769,0.259935
9770,0.305281
9771,0.398793
9772,0.257891
9773,0.206288
9774,0.173549
9775,0.328050
9776,0.291310
9777,0.368443
9778,0.875282
9779,0.326067
9780,0.255643
9781,0.210670
9782,0.711958
9783,0.138443
9784,0.800106
9785,0.501946
9786,0.650179
9787,0.348990
9788,0.314012
9789,0.230717
9790,0.146475
9791,0.916619
9792,0.325665
9793,0.349236
9794,0.150398
9795,0.315921
9796,0.625287
9797,0.446942
9798,0.356311
9799,0.321823
9800,0.653150
9801,0.235492
9802,0.551257
9803,0.247472
9804,0.113617
9805,0.373533
9806,0.204754
9807,0.769459
9808,0.334537
9809,0.126419
9810,0.178748
9811,0.209554
9812,0.274714
9813,0.108364
9814,0.752927
9815,0.514234
9816,0.435563
9817,0.153819
9818,0.242564
9819,0.456078
9820,0.222950
9821,0.478865
9822,0.773017
9823,0.180530
9824,0.410100
9825,0.425917
9826,0.138315
9827,0.148196
9828,0.106148
9829,0.194088
9830,0.865845
9831,0.235687
9832,0.331442
9833,0.457103
9834,0.208736
9835,0.301130
9836,0.176051
9837,0.232182
9838,0.314170
9839,0.266109
9840,0.329193
9841,0.327451
9842,0.364487
9843,0.210468
9844,0.501086
9845,0.691744
9846,0.817801
9847,0.147654
9848,0.288523
9849,0.785023
9850,0.197524
9851,0.302705
9852,0.186380
9853,0.327293
9854,0.159458
9855,0.184001
9856,0.514591
9857,0.192610
9858,0.784873
9859,0.212670
9860,0.338558
9861,0.259616
9862,0.371310
9863,0.346846
9864,0.131038
9865,0.145427
9866,0.227886
9867,0.135300
9868,0.459983
9869,0.107403
9870,0.863576
9871,0.218267
9872,0.487274
9873,0.258686
9874,0.330060
9875,0.480526
9876,0.329593
9877,0.333214
9878,0.890741
9879,0.960190
9880,0.495481
9881,0.781858
9882,0.185837
9883,0.166372
9884,0.162094
9885,0.799296
9886,0.227972
9887,0.368825
9888,0.295280
9889,0.261443
9890,0.296229
9891,0.231704
9892,0.327558
9893,0.780684
9894,0.194794
9895,0.316861
9896,0.180658
9897,0.839922
9898,0.252043
9899,0.777202
9900,0.098133
9901,0.325760
9902,0.333541
9903,0.300392
9904,0.160318
9905,0.471563
9906,0.406792
9907,0.241192
9908,0.205421
9909,0.252167
9910,0.483925
9911,0.214463
9912,0.158813
9913,0.252454
9914,0.230772
9915,0.889175
9916,0.193589
9917,0.166143
9918,0.217235
9919,0.524423
9920,0.185310
9921,0.319172
9922,0.214412
9923,0.179486
9924,0.132685
9925,0.360176
9926,0.153552
9927,0.214011
9928,0.237620
9929,0.309744
9930,0.442928
9931,0.306171
9932,0.281699
9933,0.307035
9934,0.227176
9935,0.130956
9936,0.212847
9937,0.200703
9938,0.245791
9939,0.421158
9940,0.779102
9941,0.192543
9942,0.341983
9943,0.439110
9944,0.349285
9945,0.913258
9946,0.274723
9947,0.322549
9948,0.261299
9949,0.257252
9950,0.144377
9951,0.796578
9952,0.377588
9953,0.330178
9954,0.128227
9955,0.338406
9956,0.223106
9957,0.661272
9958,0.373455
9959,0.121469
9960,0.102498
9961,0.162271
9962,0.218893
9963,0.278630
9964,0.170722
9965,0.184041
9966,0.626579
9967,0.392654
9968,0.149583
9969,0.823767
9970,0.360102
9971,0.191043
9972,0.239698
9973,0.348437
9974,0.437353
9975,0.319520
9976,0.327433
9977,0.181742
9978,0.279572
9979,0.629565
9980,0.142675
9981,0.245088
9982,0.239995
9983,0.352950
9984,0.228742
9985,0.249960
9986,0.243885
9987,0.242018
9988,0.253179
9989,0.313279
9990,0.215168
9991,0.243771
9992,0.282789
9993,0.279390
9994,0.250755
9995,0.824175
9996,0.249077
9997,0.218863
9998,0.459758
9999,0.304137
10000,0.470988
10001,0.450836
10002,0.180258
10003,0.250841
10004,0.144287
10005,0.290404
10006,0.920897
10007,0.220534
10008,0.193098
10009,0.238836
10010,0.219989
10011,0.310224
10012,0.127040
10013,0.230293
10014,0.294275
10015,0.263951
10016,0.212122
10017,0.672760
10018,0.423723
10019,0.141740
10020,0.301362
10021,0.522492
10022,0.152092
10023,0.341853
10024,0.285554
10025,0.332518
10026,0.459221
10027,0.223927
10028,0.350267
10029,0.466687
10030,0.775982
10031,0.125124
10032,0.584798
10033,0.235783
10034,0.206992
10035,0.202040
10036,0.427405
10037,0.175085
10038,0.207487
10039,0.285488
10040,0.331753
10041,0.260650
10042,0.293308
10043,0.139976
10044,0.188835
10045,0.342662
10046,0.522639
10047,0.382637
10048,0.292144
10049,0.312127
10050,0.347496
10051,0.244878
10052,0.144575
10053,0.439071
10054,0.190666
10055,0.416878
10056,0.472967
10057,0.218653
10058,0.295026
10059,0.262771
10060,0.250177
10061,0.389809
10062,0.729887
10063,0.929764
10064,0.318300
10065,0.248377
10066,0.315413
10067,0.484239
10068,0.479031
10069,0.408912
10070,0.152603
10071,0.887561
10072,0.172528
10073,0.513241
10074,0.169759
10075,0.485821
10076,0.145941
10077,0.192655
10078,0.244307
10079,0.778405
10080,0.276886
10081,0.278667
10082,0.288206
10083,0.098948
10084,0.134343
10085,0.276526
10086,0.174510
10087,0.719449
10088,0.215503
10089,0.300528
10090,0.415262
10091,0.824389
10092,0.759492
10093,0.327587
10094,0.323556
10095,0.170393
10096,0.254189
10097,0.173301
10098,0.919300
10099,0.387972
10100,0.319256
10101,0.311895
10102,0.289698
10103,0.184070
10104,0.296560
10105,0.281148
10106,0.338676
10107,0.711491
10108,0.315145
10109,0.465810
10110,0.258241
10111,0.531765
10112,0.455489
10113,0.221375
10114,0.219208
10115,0.278082
10116,0.229250
10117,0.175626
10118,0.342390
10119,0.285132
10120,0.244992
10121,0.276506
10122,0.270041
10123,0.334065
10124,0.327747
10125,0.303653
10126,0.348414
10127,0.160715
10128,0.183957
10129,0.309912
10130,0.476419
10131,0.276850
10132,0.156387
10133,0.441295
10134,0.282715
10135,0.576726
10136,0.374626
10137,0.369126
10138,0.253046
10139,0.179541
10140,0.474673
10141,0.281864
10142,0.962737
10143,0.219766
10144,0.293612
10145,0.343024
10146,0.435814
10147,0.561023
10148,0.263521
10149,0.333813
10150,0.081485
10151,0.324309
10152,0.382024
10153,0.271544
10154,0.324881
10155,0.399082
10156,0.372195
10157,0.490189
10158,0.320289
10159,0.291324
10160,0.171386
10161,0.775888
10162,0.224458
10163,0.284828
10164,0.338842
10165,0.272469
10166,0.128821
10167,0.925149
10168,0.354857
10169,0.123477
10170,0.215735
10171,0.220326
10172,0.251110
10173,0.376997
10174,0.293767
10175,0.854281
10176,0.339934
10177,0.721491
10178,0.258084
10179,0.182960
10180,0.147042
10181,0.720279
10182,0.147417
10183,0.218697
10184,0.293367
10185,0.213959
10186,0.278963
10187,0.849138
10188,0.218315
10189,0.266109
10190,0.233074
10191,0.215879
10192,0.307378
10193,0.104291
10194,0.830188
10195,0.193460
10196,0.415071
10197,0.366055
10198,0.308264
10199,0.389529
10200,0.130989
10201,0.207148
10202,0.365926
10203,0.501935
10204,0.293836
10205,0.165472
10206,0.288459
10207,0.165886
10208,0.491737
10209,0.772577
10210,0.197821
10211,0.414816
10212,0.316967
10213,0.162298
10214,0.249252
10215,0.141222
10216,0.338541
10217,0.458628
10218,0.168067
10219,0.224743
10220,0.335750
10221,0.378938
10222,0.236659
10223,0.286411
10224,0.394210
10225,0.249984
10226,0.515809
10227,0.300466
10228,0.165121
10229,0.269222
10230,0.299510
10231,0.236012
10232,0.309926
10233,0.885675
10234,0.178739
10235,0.180010
10236,0.477228
10237,0.291473
10238,0.293149
10239,0.494369
10240,0.163386
10241,0.271855
10242,0.268201
10243,0.148337
10244,0.165435
10245,0.210752
10246,0.257348
10247,0.959525
10248,0.121179
10249,0.420869
10250,0.305162
10251,0.217415
10252,0.306250
10253,0.183485
10254,0.322260
10255,0.788413
10256,0.488083
10257,0.970998
10258,0.673634
10259,0.477719
10260,0.183767
10261,0.267950
10262,0.836337
10263,0.154139
10264,0.264277
10265,0.233394
10266,0.276163
10267,0.940671
10268,0.214086
10269,0.730329
10270,0.439618
10271,0.932547
10272,0.084698
10273,0.155258
10274,0.174180
10275,0.208319
10276,0.242411
10277,0.679760
10278,0.218195
10279,0.266091
10280,0.150397
10281,0.166698
10282,0.314743
10283,0.891960
10284,0.162671
10285,0.284175
10286,0.253978
10287,0.856713
10288,0.174897
10289,0.205900
10290,0.201728
10291,0.154235
10292,0.424580
10293,0.218797
10294,0.301005
10295,0.172855
10296,0.165765
10297,0.466231
10298,0.317095
10299,0.323089
10300,0.090308
10301,0.215609
10302,0.167145
10303,0.188721
10304,0.192405
10305,0.646082
10306,0.784497
10307,0.263166
10308,0.296181
10309,0.256910
10310,0.187557
10311,0.236665
10312,0.275478
10313,0.277670
10314,0.302970
10315,0.233896
10316,0.193227
10317,0.184588
10318,0.315351
10319,0.390226
10320,0.789023
10321,0.387936
10322,0.855507
10323,0.418560
10324,0.427516
10325,0.306376
10326,0.175925
10327,0.161686
10328,0.208744
10329,0.262026
10330,0.218205
10331,0.194475
10332,0.790395
10333,0.219914
10334,0.809399
10335,0.204043
10336,0.232290
10337,0.229001
10338,0.802829
10339,0.470454
10340,0.166688
10341,0.585427
10342,0.914239
10343,0.511363
10344,0.952481
10345,0.308243
10346,0.186627
10347,0.386014
10348,0.147096
10349,0.415780
10350,0.188990
10351,0.322763
10352,0.316151
10353,0.933733
10354,0.118503
10355,0.292848
10356,0.283715
10357,0.522492
10358,0.155616
10359,0.621694
10360,0.163472
10361,0.181327
10362,0.168938
10363,0.254544
10364,0.247887
10365,0.165412
10366,0.642322
10367,0.827223
10368,0.336429
10369,0.252767
10370,0.153188
10371,0.232278
10372,0.231008
10373,0.377048
10374,0.324343
10375,0.312684
10376,0.213912
10377,0.400016
10378,0.880992
10379,0.387982
10380,0.364928
10381,0.480309
10382,0.825732
10383,0.301984
10384,0.295566
10385,0.194984
10386,0.916980
10387,0.202078
10388,0.119163
10389,0.219418
